# The following table is formatted as tab separated values. 
#GeneId	GeneName	BioType
ENSG00000238015	RP4-641G12.3.1	pseudogene
ENSG00000238022	RP11-38C18.3.1	antisense
ENSG00000238037	RP4-675G8.4.1	pseudogene
ENSG00000238042	RP11-815M8.1.1	lincRNA
ENSG00000238051	ISCUP1	pseudogene
ENSG00000238054	RP11-316I3.2.1	lincRNA
ENSG00000238061	RP4-635A23.4.1	pseudogene
ENSG00000238063	RP11-329N22.1.1	lincRNA
ENSG00000238078	RP11-295M18.2.1	lincRNA
ENSG00000238081	RP4-620F22.3.1	pseudogene
ENSG00000238084	SDHDP1	pseudogene
ENSG00000238085	RP11-435F13.2.1	pseudogene
ENSG00000238087	FMO8P	pseudogene
ENSG00000238107	RP11-495P10.5.1	lincRNA
ENSG00000238108	RP11-463J7.3.1	pseudogene
ENSG00000238118	RP11-242D10.2.1	pseudogene
ENSG00000238122	RP11-483I13.2.1	processed_transcript
ENSG00000238137	ARPC3P2	pseudogene
ENSG00000238139	RP11-393N21.1.1	pseudogene
ENSG00000238140	RP11-253A20.1.1	antisense
ENSG00000238142	RP11-108M9.4.1	lincRNA
ENSG00000238145	RP11-346M5.1.1	pseudogene
ENSG00000238164	RP3-395M20.8.1	processed_transcript
ENSG00000238173	RPL39P6	pseudogene
ENSG00000238183	RPS27P5	pseudogene
ENSG00000238186	RP11-656D10.6.1	antisense
ENSG00000238198	RP11-31F15.2.1	processed_transcript
ENSG00000238199	RP4-796F18.2.1	pseudogene
ENSG00000238224	RP11-522M21.2.1	antisense
ENSG00000238231	RP11-460I13.6.1	pseudogene
ENSG00000238232	RP11-95P13.2.1	lincRNA
ENSG00000238236	RP4-534P7.2.1	pseudogene
ENSG00000238240	RP4-740C4.5.1	pseudogene
ENSG00000238242	RP11-575B7.3.1	lincRNA
ENSG00000238243	OR2W3	protein_coding
ENSG00000238249	HMGN2P17	pseudogene
ENSG00000238256	MTND5P20	pseudogene
ENSG00000238260	RP11-46F15.2.1	antisense
ENSG00000238261	BX004987.5.1	lincRNA
ENSG00000238270	RP11-445J9.1.1	lincRNA
ENSG00000238272	RP3-436N22.3.1	antisense
ENSG00000238279	BX470102.3.1	antisense
ENSG00000238287	RP11-656D10.3.1	antisense
ENSG00000238290	RP11-431K24.1.1	processed_transcript
ENSG00000238296	snoU13	snoRNA
ENSG00000238310	U7	snRNA
ENSG00000238316	snoU13	snoRNA
ENSG00000238325	snoU13	snoRNA
ENSG00000238365	RNU7-57P	snRNA
ENSG00000238382	U6	snRNA
ENSG00000238389	snoU13	snoRNA
ENSG00000238401	snoU13	snoRNA
ENSG00000238430	snoU13	snoRNA
ENSG00000238439	BX004987.1	miRNA
ENSG00000238482	U6	snRNA
ENSG00000238511	snoU13	snoRNA
ENSG00000238526	snoU13	snoRNA
ENSG00000238532	AL355794.1	miRNA
ENSG00000238538	snoU13	snoRNA
ENSG00000238545	snoU13	snoRNA
ENSG00000238547	snoU13	snoRNA
ENSG00000238571	snoU13	snoRNA
ENSG00000238576	snoU13	snoRNA
ENSG00000238603	RNU1-10P	snRNA
ENSG00000238618	snoU13	snoRNA
ENSG00000238653	RNU7-62P	snRNA
ENSG00000238677	RN5S58	rRNA
ENSG00000238679	snoU13	snoRNA
ENSG00000238705	MIR1976	miRNA
ENSG00000238711	RNY4P25	misc_RNA
ENSG00000238754	snoU109	snoRNA
ENSG00000238757	AL031431.1	miRNA
ENSG00000238761	snoU13	snoRNA
ENSG00000238765	RN5S57	rRNA
ENSG00000238771	snoU13	snoRNA
ENSG00000238773	AL137855.1	miRNA
ENSG00000238778	RNU7-80P	snRNA
ENSG00000238787	AC093577.1	miRNA
ENSG00000238798	snoU13	snoRNA
ENSG00000238805	snoU13	snoRNA
ENSG00000238818	snoU13	snoRNA
ENSG00000238821	snoU13	snoRNA
ENSG00000238825	RNU1-13P	snRNA
ENSG00000238843	snoU13	snoRNA
ENSG00000238856	snoU13	snoRNA
ENSG00000238859	snoU13	snoRNA
ENSG00000238866	MIR548O2	miRNA
ENSG00000238871	snoU13	snoRNA
ENSG00000238872	snoU13	snoRNA
ENSG00000238881	SCARNA2	snoRNA
ENSG00000238883	AC114491.1	miRNA
ENSG00000238889	snoU13	snoRNA
ENSG00000238916	hsa-mir-1977	miRNA
ENSG00000238931	snoU13	snoRNA
ENSG00000238934	ACA64	snoRNA
ENSG00000238937	AL583842.1	miRNA
ENSG00000238945	snoU13	snoRNA
ENSG00000238952	AC099757.1	miRNA
ENSG00000238975	snoU13	snoRNA
ENSG00000238985	snoU13	snoRNA
ENSG00000238986	snoU13	snoRNA
ENSG00000239006	AC105941.1	miRNA
ENSG00000239007	U7	snRNA
ENSG00000239012	AL583842.2	miRNA
ENSG00000239020	snoU13	snoRNA
ENSG00000239027	snoU13	snoRNA
ENSG00000239046	snoU13	snoRNA
ENSG00000239054	snoU13	snoRNA
ENSG00000239063	snoU13	snoRNA
ENSG00000239094	snoU13	snoRNA
ENSG00000239101	AL162430.2	miRNA
ENSG00000239106	Y_RNA	misc_RNA
ENSG00000239111	snoU13	snoRNA
ENSG00000239144	snoU13	snoRNA
ENSG00000239149	SNORA59A	snoRNA
ENSG00000239165	BX004987.2	miRNA
ENSG00000239166	snoU13	snoRNA
ENSG00000239176	snoU13	snoRNA
ENSG00000239216	RP4-712E4.2.1	lincRNA
ENSG00000239237	AL356957.1	tRNA_pseudogene
ENSG00000239267	AL049710.1	Mt_tRNA_pseudogene
ENSG00000239275	RP4-675G8.2.1	pseudogene
ENSG00000239284	AL355877.1	snoRNA_pseudogene
ENSG00000239298	RP4-758J18.3.1	processed_transcript
ENSG00000239313	AL513363.1	rRNA_pseudogene
ENSG00000239319	AL513493.1	scRNA_pseudogene
ENSG00000239361	AC093577.2	snRNA_pseudogene
ENSG00000239368	RP11-34P13.13.1	lincRNA
ENSG00000239373	AL021579.1	scRNA_pseudogene
ENSG00000239395	RP11-634B7.5.1	processed_transcript
ENSG00000239428	GM2AP2	pseudogene
ENSG00000239475	HYDIN2	pseudogene
ENSG00000239494	AL031297.1	scRNA_pseudogene
ENSG00000239502	TRNAQ37P	tRNA_pseudogene
ENSG00000239504	AL445438.1	scRNA_pseudogene
ENSG00000239505	TRNAV34P	tRNA_pseudogene
ENSG00000239530	AC114498.1	Mt_tRNA_pseudogene
ENSG00000239531	TRNAR32P	tRNA_pseudogene
ENSG00000239560	AL139220.1	scRNA_pseudogene
ENSG00000239606	AL592207.1	tRNA_pseudogene
ENSG00000239621	AL590396.1	Mt_tRNA_pseudogene
ENSG00000239636	RP4-728D4.2.1	antisense
ENSG00000239640	AC099784.1	scRNA_pseudogene
ENSG00000239644	RP1-163M9.6.1	pseudogene
ENSG00000239645	AL445183.1	miRNA_pseudogene
ENSG00000239664	RP5-857K21.3.1	lincRNA
ENSG00000239670	RP4-803A2.2.1	pseudogene
ENSG00000239690	AL391832.1	scRNA_pseudogene
ENSG00000239692	AL117351.1	Mt_tRNA_pseudogene
ENSG00000239702	AL365264.1	scRNA_pseudogene
ENSG00000239707	AC097065.1	scRNA_pseudogene
ENSG00000239710	AC093577.3	scRNA_pseudogene
ENSG00000239781	TRNAE29P	tRNA_pseudogene
ENSG00000239785	AL117351.2	Mt_tRNA_pseudogene
ENSG00000239794	AL390780.1	scRNA_pseudogene
ENSG00000239810	WI2-3308P17.2.1	protein_coding
ENSG00000239842	TRNAE32P	tRNA_pseudogene
ENSG00000239850	AL356356.2	scRNA_pseudogene
ENSG00000239859	AL020997.1	scRNA_pseudogene
ENSG00000239873	GAPDHP27	pseudogene
ENSG00000239876	AL117351.3	Mt_tRNA_pseudogene
ENSG00000239887	C1orf226	protein_coding
ENSG00000239901	AL353622.1	snoRNA_pseudogene
ENSG00000239903	RP11-353N4.2.1	pseudogene
ENSG00000239906	RP11-34P13.14.1	antisense
ENSG00000239934	AL445248.1	scRNA_pseudogene
ENSG00000239945	RP11-34P13.8.1	lincRNA
ENSG00000239984	AL592436.1	scRNA_pseudogene
ENSG00000240007	BX284650.4.1	pseudogene
ENSG00000240021	C1orf49	protein_coding
ENSG00000240038	AMY2B	protein_coding
ENSG00000240046	AL590396.2	Mt_tRNA_pseudogene
ENSG00000240071	AL160001.1	snoRNA_pseudogene
ENSG00000240155	AC114498.2	Mt_tRNA_pseudogene
ENSG00000240194	CYMP	pseudogene
ENSG00000240200	RP11-88H9.2.1	processed_transcript
ENSG00000240219	RP11-430C7.5.1	lincRNA
ENSG00000240244	GAPDHP33	pseudogene
ENSG00000240275	AC114489.1	scRNA_pseudogene
ENSG00000240284	RP11-293P20.3.1	processed_transcript
ENSG00000240289	RP11-240D10.2.1	processed_transcript
ENSG00000240361	OR4G11P	pseudogene
ENSG00000240369	AC114498.3	Mt_tRNA_pseudogene
ENSG00000240374	AL590434.1	scRNA_pseudogene
ENSG00000240384	TRNAG34P	tRNA_pseudogene
ENSG00000240386	LCE1F	protein_coding
ENSG00000240397	RP11-4K3__A.2.1	antisense
ENSG00000240400	TRNAL45P	Mt_tRNA_pseudogene
ENSG00000240409	RP5-857K21.14.1	pseudogene
ENSG00000240414	AC114498.4	Mt_tRNA_pseudogene
ENSG00000240453	RP11-206L10.10.1	lincRNA
ENSG00000240481	AL445228.1	scRNA_pseudogene
ENSG00000240490	AL445163.1	scRNA_pseudogene
ENSG00000240502	AL118511.1	scRNA_pseudogene
ENSG00000240510	AL589765.1	protein_coding
ENSG00000240520	UOX	pseudogene
ENSG00000240524	RP5-1061H20.3.1	pseudogene
ENSG00000240550	AL035411.1	scRNA_pseudogene
ENSG00000240553	RP1-184J9.2.1	processed_transcript
ENSG00000240560	TRNAE34P	tRNA_pseudogene
ENSG00000240563	L1TD1	protein_coding
ENSG00000240618	RP11-206L10.5.1	processed_transcript
ENSG00000240653	AL355149.2	tRNA_pseudogene
ENSG00000240667	AL450992.6.1	pseudogene
ENSG00000240692	AL391728.1	scRNA_pseudogene
ENSG00000240700	AL136985.1	rRNA_pseudogene
ENSG00000240710	RP11-430C7.4.1	antisense
ENSG00000240731	RP5-890O3.9.1	processed_transcript
ENSG00000240741	AL590396.3	Mt_tRNA_pseudogene
ENSG00000240750	AL512288.1	scRNA_pseudogene
ENSG00000240754	RP11-38J22.6.1	processed_transcript
ENSG00000240872	AL627169.1	Mt_tRNA_pseudogene
ENSG00000240876	RP4-669L17.11.1	processed_transcript
ENSG00000240917	AL590396.4	Mt_tRNA_pseudogene
ENSG00000240929	RP5-998N21.5.1	pseudogene
ENSG00000240963	RP11-518L10.2.1	processed_transcript
ENSG00000240986	AL672238.1	Mt_tRNA_pseudogene
ENSG00000241013	HIST2H2BB	pseudogene
ENSG00000241014	RP11-244H3.1.1	processed_transcript
ENSG00000241040	AL590396.5	Mt_tRNA_pseudogene
ENSG00000241042	RP11-145M4.1.1	lincRNA
ENSG00000241073	RP4-714D9.2.1	processed_transcript
ENSG00000241128	OR14A2	protein_coding
ENSG00000241169	RP4-752I6.1.1	lincRNA
ENSG00000241180	RP11-54O7.2.1	antisense
ENSG00000241188	AL034380.1	scRNA_pseudogene
ENSG00000241270	RP11-466F5.6.1	pseudogene
ENSG00000241318	RP11-47K11.2.1	pseudogene
ENSG00000241326	RP11-807G9.2.1	processed_transcript
ENSG00000241329	AL590556.1	scRNA_pseudogene
ENSG00000241347	AL359541.1	scRNA_pseudogene
ENSG00000241361	RP11-483I13.3.1	pseudogene
ENSG00000241374	RP4-798A10.5.1	processed_transcript
ENSG00000241380	AL122006.1	snRNA_pseudogene
ENSG00000241384	AL049710.2	Mt_tRNA_pseudogene
ENSG00000241395	AC096637.1	scRNA_pseudogene
ENSG00000241396	AL592295.1	tRNA_pseudogene
ENSG00000241471	RP11-336K24.4.1	processed_transcript
ENSG00000241475	RP4-781K5.5.1	processed_transcript
ENSG00000241501	AL157407.1	rRNA_pseudogene
ENSG00000241505	RP11-161I10.1.1	processed_transcript
ENSG00000241538	AL831782.1	snRNA_pseudogene
ENSG00000241547	RP11-4K3__A.5.1	pseudogene
ENSG00000241563	CORT	protein_coding
ENSG00000241599	RP11-34P13.9.1	lincRNA
ENSG00000241609	RP11-367J7.2.1	processed_transcript
ENSG00000241626	RP11-275A6.2.1	lincRNA
ENSG00000241666	RP3-455J7.4.1	processed_transcript
ENSG00000241670	AP006222.1.1	pseudogene
ENSG00000241686	AL356356.3	snRNA_pseudogene
ENSG00000241720	RP4-735C1.4.1	processed_transcript
ENSG00000241745	AL139156.1	scRNA_pseudogene
ENSG00000241768	RP11-206L10.9.1	lincRNA
ENSG00000241784	RP11-342M1.2.1	antisense
ENSG00000241794	SPRR2A	protein_coding
ENSG00000241799	TRNAP23P	Mt_tRNA_pseudogene
ENSG00000241800	AC114498.5	Mt_tRNA_pseudogene
ENSG00000241802	TRNAF17P	tRNA_pseudogene
ENSG00000241848	AL031296.1	scRNA_pseudogene
ENSG00000241856	AL663123.1	scRNA_pseudogene
ENSG00000241860	RP11-34P13.12.1	antisense
ENSG00000241894	AL592207.2	tRNA_pseudogene
ENSG00000241908	AL049710.3	Mt_tRNA_pseudogene
ENSG00000241971	TRNAG36	tRNA_pseudogene
ENSG00000241975	TCEB1P19	pseudogene
ENSG00000241992	AL139347.1	scRNA_pseudogene
ENSG00000242042	RP11-690C23.2.1	processed_transcript
ENSG00000242125	SNHG3	processed_transcript
ENSG00000242150	RP11-134G8.6.1	pseudogene
ENSG00000242193	RP11-568K15.1.1	pseudogene
ENSG00000242235	AL590396.6	Mt_tRNA_pseudogene
ENSG00000242252	BGLAP	protein_coding
ENSG00000242267	RP5-1024N4.1.1	pseudogene
ENSG00000242275	AL359704.1	scRNA_pseudogene
ENSG00000242323	AL672238.2	Mt_tRNA_pseudogene
ENSG00000242349	NPPA-AS1	antisense
ENSG00000242352	RP11-403I13.6.1	pseudogene
ENSG00000242363	AL357078.1	scRNA_pseudogene
ENSG00000242368	AC114498.6	Mt_tRNA_pseudogene
ENSG00000242379	AL365260.1	scRNA_pseudogene
ENSG00000242391	RP4-631H13.2.1	processed_transcript
ENSG00000242396	RP11-67L3.5.1	antisense
ENSG00000242410	AL627169.2	Mt_tRNA_pseudogene
ENSG00000242424	TRNAE30P	tRNA_pseudogene
ENSG00000242446	AL513546.1	snoRNA_pseudogene
ENSG00000242482	AL139258.1	scRNA_pseudogene
ENSG00000242485	MRPL20	protein_coding
ENSG00000242529	XX-CR54.2.1	pseudogene
ENSG00000242555	AC114486.1	scRNA_pseudogene
ENSG00000242557	RP11-316M1.11.1	processed_transcript
ENSG00000242565	AL713889.1	scRNA_pseudogene
ENSG00000242569	BX004987.3.1	lincRNA
ENSG00000242590	RP11-54O7.14.1	processed_transcript
ENSG00000242598	RP5-837I24.3.1	pseudogene
ENSG00000242604	AL512503.1	rRNA_pseudogene
ENSG00000242652	AL391001.1	scRNA_pseudogene
ENSG00000242663	RP11-196G18.21.1	processed_transcript
ENSG00000242676	ANKRD20A12P	pseudogene
ENSG00000242681	AC091611.1	snRNA_pseudogene
ENSG00000242688	AL358253.1	scRNA_pseudogene
ENSG00000242739	AL162595.1	miRNA_pseudogene
ENSG00000242757	CTD-2090I13.3.1	pseudogene
ENSG00000242764	AC104456.1	scRNA_pseudogene
ENSG00000242769	AL096773.1	scRNA_pseudogene
ENSG00000242794	BX323014.1	scRNA_pseudogene
ENSG00000242815	RP4-665N4.4.1	processed_transcript
ENSG00000242821	AC096540.1	rRNA_pseudogene
ENSG00000242832	TRNAK35P	tRNA_pseudogene
ENSG00000242860	AL136458.1	scRNA_pseudogene
ENSG00000242861	RP11-285F7.2.1	processed_transcript
ENSG00000242883	AL590666.1	scRNA_pseudogene
ENSG00000242904	TRNAF16P	tRNA_pseudogene
ENSG00000242907	TRNAK36P	tRNA_pseudogene
ENSG00000242909	AL355487.1	tRNA_pseudogene
ENSG00000242937	RP11-206L10.7.1	lincRNA
ENSG00000242943	NKAIN1P1	pseudogene
ENSG00000242959	RP4-599G15.3.1	processed_transcript
ENSG00000243000	RP11-504P24.3.1	pseudogene
ENSG00000243013	AL592307.1	rRNA_pseudogene
ENSG00000243019	AL160059.1	Mt_tRNA_pseudogene
ENSG00000243051	AL121714.1	scRNA_pseudogene
ENSG00000243062	RP11-12M5.1.1	processed_transcript
ENSG00000243073	PRAMEF4	protein_coding
ENSG00000243113	RP11-480I12.9.1	pseudogene
ENSG00000243132	AL590396.7	Mt_tRNA_pseudogene
ENSG00000243138	AL590396.8	Mt_tRNA_pseudogene
ENSG00000243153	RP11-342M1.4.1	antisense
ENSG00000243155	RP11-46A10.5.1	processed_transcript
ENSG00000243173	AL445197.1	scRNA_pseudogene
ENSG00000243206	AL109757.1	snoRNA_pseudogene
ENSG00000243223	AL592166.1	snoRNA_pseudogene
ENSG00000243241	AL031289.1	scRNA_pseudogene
ENSG00000243253	TRNAP27P	tRNA_pseudogene
ENSG00000243266	TRNAL48	tRNA_pseudogene
ENSG00000243267	AL139423.1	scRNA_pseudogene
ENSG00000243284	VSIG8	protein_coding
ENSG00000243323	PTPRVP	pseudogene
ENSG00000243329	AC114498.7	Mt_tRNA_pseudogene
ENSG00000243337	AL117351.4	Mt_tRNA_pseudogene
ENSG00000243342	AL356004.1	tRNA_pseudogene
ENSG00000243358	AL592309.1	tRNA_pseudogene
ENSG00000243364	EFNA4	protein_coding
ENSG00000243371	AL160059.2	Mt_tRNA_pseudogene
ENSG00000243380	AL160059.3	Mt_tRNA_pseudogene
ENSG00000243408	AL445248.2	scRNA_pseudogene
ENSG00000243409	AL031297.2	rRNA_pseudogene
ENSG00000243411	AL049745.1	snRNA_pseudogene
ENSG00000243437	AC114487.1	scRNA_pseudogene
ENSG00000243452	NBPF15	protein_coding
ENSG00000243458	AL672238.3	Mt_tRNA_pseudogene
ENSG00000243480	AMY2A	protein_coding
ENSG00000243485	MIR1302-10	antisense
ENSG00000243493	AL356957.2	tRNA_pseudogene
ENSG00000243500	RP11-364B6.2.1	pseudogene
ENSG00000243533	RP11-293G6__A.2.1	processed_transcript
ENSG00000243539	AL096840.1	scRNA_pseudogene
ENSG00000243552	AL627169.3	Mt_tRNA_pseudogene
ENSG00000243558	RP11-181G12.5.1	processed_transcript
ENSG00000243563	AL020995.1	scRNA_pseudogene
ENSG00000243595	AL356957.3	tRNA_pseudogene
ENSG00000243613	RP11-216N14.8.1	antisense
ENSG00000243615	AL451043.1	tRNA_pseudogene
ENSG00000243636	RP11-164O23.7.1	processed_transcript
ENSG00000243659	RP11-4K3__A.3.1	pseudogene
ENSG00000243684	TRNAR33P	tRNA_pseudogene
ENSG00000243685	AL122001.1	scRNA_pseudogene
ENSG00000243709	LEFTY1	protein_coding
ENSG00000243710	WDR65	protein_coding
ENSG00000243725	TTC4	protein_coding
ENSG00000243734	AL590556.2	scRNA_pseudogene
ENSG00000243749	ZMYM6NB	protein_coding
ENSG00000243781	RP11-193H5.2.1	pseudogene
ENSG00000243784	TRNAV36P	tRNA_pseudogene
ENSG00000243816	AL592207.3	tRNA_pseudogene
ENSG00000243843	AL117351.5	Mt_tRNA_pseudogene
ENSG00000243846	AL672238.4	Mt_tRNA_pseudogene
ENSG00000243868	AL009183.1	tRNA_pseudogene
ENSG00000243872	AC096640.1	scRNA_pseudogene
ENSG00000243905	AL627313.1	scRNA_pseudogene
ENSG00000243960	RP11-552M11.4.1	processed_transcript
ENSG00000243966	AC104456.2	scRNA_pseudogene
ENSG00000243967	NBPF5	processed_transcript
ENSG00000243970	PPIEL	pseudogene
ENSG00000244020	MT1P2.1	pseudogene
ENSG00000244023	AL117351.6	Mt_tRNA_pseudogene
ENSG00000244038	DDOST	protein_coding
ENSG00000244046	AL590396.9	Mt_tRNA_pseudogene
ENSG00000244057	LCE3C	protein_coding
ENSG00000244066	AL590483.1	scRNA_pseudogene
ENSG00000244094	SPRR2F	protein_coding
ENSG00000244110	AL359704.2	scRNA_pseudogene
ENSG00000244137	RP11-99J16__A.2.1	processed_transcript
ENSG00000244138	TRNAN36P	tRNA_pseudogene
ENSG00000244163	AL117352.1	rRNA_pseudogene
ENSG00000244164	AC096543.1	snRNA_pseudogene
ENSG00000244175	AL590396.10	Mt_tRNA_pseudogene
ENSG00000244211	PDZK1P2	pseudogene
ENSG00000244241	AC092018.1	scRNA_pseudogene
ENSG00000244250	RP1-283E3.8.1	processed_transcript
ENSG00000244252	RP11-495P10.7.1	lincRNA
ENSG00000244256	AL109925.1	scRNA_pseudogene
ENSG00000244275	AC114498.8	Mt_tRNA_pseudogene
ENSG00000244324	RP11-67L3.6.1	processed_transcript
ENSG00000244344	RP11-122M14.2.1	lincRNA
ENSG00000244350	AL117351.7	Mt_tRNA_pseudogene
ENSG00000244353	AL049742.1	tRNA_pseudogene
ENSG00000244369	AL359273.1	scRNA_pseudogene
ENSG00000244371	PFN1P8	pseudogene
ENSG00000244389	AL353771.1	scRNA_pseudogene
ENSG00000244414	CFHR1	protein_coding
ENSG00000244433	RP11-86H7.2.1	pseudogene
ENSG00000244457	ENO1P1	pseudogene
ENSG00000244484	RP11-354A16.2.1	processed_transcript
ENSG00000244531	RP3-454G6.2.1	antisense
ENSG00000244536	AL451054.2	miRNA_pseudogene
ENSG00000244547	AL356583.1	scRNA_pseudogene
ENSG00000244553	RP5-1092A11.3.1	processed_transcript
ENSG00000244568	AL445228.2	scRNA_pseudogene
ENSG00000244591	TRNAQ51P	tRNA_pseudogene
ENSG00000244608	RP11-47K11.3.1	pseudogene
ENSG00000244609	AL031295.1	scRNA_pseudogene
ENSG00000244619	RP11-315I20.3.1	processed_transcript
ENSG00000244682	FCGR2C	polymorphic_pseudogene
ENSG00000244697	RP11-378J18.5.1	processed_transcript
ENSG00000244703	CD46P1	pseudogene
ENSG00000244716	RP11-20O24.4.1	pseudogene
ENSG00000246203	RP11-29H23.5.1	pseudogene
ENSG00000248201	RP4-671G15.3.1	processed_transcript
ENSG00000248322	RP4-559A3.6.1	processed_transcript
ENSG00000248333	CDK11B	pseudogene
ENSG00000248433	AL583842.7.1	pseudogene
ENSG00000248442	OR10J7P	pseudogene
ENSG00000248458	AL139147.1	protein_coding
ENSG00000248485	PCP4L1	protein_coding
ENSG00000248527	RP5-857K21.10.1	pseudogene
ENSG00000248642	OR10J2P	pseudogene
ENSG00000248835	AL357673.1	protein_coding
ENSG00000249007	RP11-510N19.5.1	processed_transcript
ENSG00000249087	C1orf213	protein_coding
ENSG00000249197	OR10J9P	pseudogene
ENSG00000249237	RP11-376N17.4.1	pseudogene
ENSG00000249602	RP11-98D18.3.1	processed_transcript
ENSG00000249730	RP11-180D21.1.1	pseudogene
ENSG00000249794	RP11-439E19.5.1	pseudogene
ENSG00000249798	HSD3BP3	pseudogene
ENSG00000249913	RP4-671G15.2.1	antisense
ENSG00000250094	RP4-639F20.3.1	processed_transcript
ENSG00000250113	RP13-221M14.6.1	pseudogene
ENSG00000250135	RP4-622L5.2.1	processed_transcript
ENSG00000250188	RP4-758J18.5.1	processed_transcript
ENSG00000250463	RP11-226L15.4.1	processed_transcript
ENSG00000250536	FAM108A4P	pseudogene
ENSG00000250575	RP4-669L17.8.1	pseudogene
ENSG00000250661	RP11-458I7.4.1	processed_transcript
ENSG00000250719	RP11-322N21.2.1	processed_transcript
ENSG00000250734	RP11-404E16.1.1	processed_transcript
ENSG00000250762	RP1-313L4.4.1	pseudogene
ENSG00000250784	RP11-540D14.6.1	processed_transcript
ENSG00000250890	RP5-837O21.8.1	pseudogene
ENSG00000250894	RP11-450I1.4.1	pseudogene
ENSG00000250970	RP11-274N19.2.1	processed_transcript
ENSG00000251020	RP1-50O24.8.1	processed_transcript
ENSG00000251246	RP11-540D14.8.1	protein_coding
ENSG00000251289	RP5-1007M22.3.1	processed_transcript
ENSG00000251484	RP5-1065J22.4.1	pseudogene
ENSG00000251503	APITD1-CORT	protein_coding
ENSG00000251508	RP5-862P8.3.1	pseudogene
ENSG00000251520	RP11-46A10.6.1	pseudogene
ENSG00000251686	OR10J8P	pseudogene
ENSG00000251696	AL583832.1	miRNA
ENSG00000251720	U7	snRNA
ENSG00000251750	RNU5F-8P	snRNA
ENSG00000251754	U6	snRNA
ENSG00000251767	U7	snRNA
ENSG00000251780	U7	snRNA
ENSG00000251785	RN5S20	rRNA
ENSG00000251789	U4	snRNA
ENSG00000251795	SNORA66	snoRNA
ENSG00000251813	U6	snRNA
ENSG00000251817	snoU13	snoRNA
ENSG00000251825	7SK	misc_RNA
ENSG00000251826	AL365332.1	miRNA
ENSG00000251837	Y_RNA	misc_RNA
ENSG00000251845	Y_RNA	misc_RNA
ENSG00000251861	SCARNA20	snoRNA
ENSG00000251866	SCARNA21	snoRNA
ENSG00000251875	RNU5F-2P	snRNA
ENSG00000251899	AC104169.1	miRNA
ENSG00000251914	U7	snRNA
ENSG00000251933	AL596330.1	miRNA
ENSG00000251943	U6	snRNA
ENSG00000251958	U6	snRNA
ENSG00000251977	U6	snRNA
ENSG00000252005	U4atac	snRNA
ENSG00000252011	SNORA25	snoRNA
ENSG00000252018	U2	snRNA
ENSG00000252032	U6	snRNA
ENSG00000252051	7SK	misc_RNA
ENSG00000252052	U6	snRNA
ENSG00000252056	RNU5E-2P	snRNA
ENSG00000252073	U6	snRNA
ENSG00000252084	7SK	misc_RNA
ENSG00000252086	RN5S76	rRNA
ENSG00000252098	Y_RNA	misc_RNA
ENSG00000252099	U1	snRNA
ENSG00000252105	U1	snRNA
ENSG00000252116	U4atac	snRNA
ENSG00000252121	U6	snRNA
ENSG00000252131	AL844165.1	miRNA
ENSG00000252134	Y_RNA	misc_RNA
ENSG00000252135	U1	snRNA
ENSG00000252146	AL390776.1	miRNA
ENSG00000252151	U6	snRNA
ENSG00000252162	U6	snRNA
ENSG00000252180	Y_RNA	misc_RNA
ENSG00000252190	SCARNA17	snoRNA
ENSG00000252194	AC114491.2	miRNA
ENSG00000252201	U6	snRNA
ENSG00000252222	RNU7-13P	snRNA
ENSG00000252226	AL451051.1	miRNA
ENSG00000252229	AC098691.1	miRNA
ENSG00000252231	RN5S67	rRNA
ENSG00000252236	SNORA26	snoRNA
ENSG00000252240	AC096643.1	miRNA
ENSG00000252241	U3	snoRNA
ENSG00000252254	Y_RNA	misc_RNA
ENSG00000252259	RN5S49	rRNA
ENSG00000252262	RN5S61	rRNA
ENSG00000252282	U6	snRNA
ENSG00000252290	SNORA25	snoRNA
ENSG00000252317	Y_RNA	misc_RNA
ENSG00000252338	U6	snRNA
ENSG00000252354	SNORD112	snoRNA
ENSG00000252357	Y_RNA	misc_RNA
ENSG00000252359	SNORD112	snoRNA
ENSG00000252368	RN5S43	rRNA
ENSG00000252371	U6	snRNA
ENSG00000252394	U6	snRNA
ENSG00000252396	7SK	misc_RNA
ENSG00000252404	SCARNA16	snoRNA
ENSG00000252407	U7	snRNA
ENSG00000252413	U7	snRNA
ENSG00000252417	U7	snRNA
ENSG00000252429	RNU7-29P	snRNA
ENSG00000252433	SNORA31	snoRNA
ENSG00000252448	SNORA63	snoRNA
ENSG00000252450	Y_RNA	misc_RNA
ENSG00000252484	7SK	misc_RNA
ENSG00000252495	SNORD112	snoRNA
ENSG00000252501	U4	snRNA
ENSG00000252506	U6	snRNA
ENSG00000252510	RN5S55	rRNA
ENSG00000252515	U6	snRNA
ENSG00000252516	RN5S82	rRNA
ENSG00000252530	U6	snRNA
ENSG00000252552	U6	snRNA
ENSG00000252553	RN5S73	rRNA
ENSG00000252563	RN5S45	rRNA
ENSG00000252578	U6	snRNA
ENSG00000252612	Y_RNA	misc_RNA
ENSG00000252638	snoU13	snoRNA
ENSG00000252646	SNORD112	snoRNA
ENSG00000252650	RN5S75	rRNA
ENSG00000252656	7SK	misc_RNA
ENSG00000252669	U3	snoRNA
ENSG00000252682	SNORD59	snoRNA
ENSG00000252691	SCARNA18	snoRNA
